https://raw.github.com/GrantLS/TEI-Boilerplate/master/content/hardy_a_singer_asleep.xml, 13187,
https://raw.github.com/GrantLS/TEI-Boilerplate/master/content/teibp.xml, 9319,
https://raw.github.com/GrantLS/TEI-Boilerplate/master/content/teibpstyles.xml, 20177,
https://raw.github.com/GrantLS/TEI-Boilerplate/master/content/demo.xml, 30838,
https://raw.github.com/simar0at/tei-for-mecmua/mecmua/P5/Source/Specs/address.xml, 4780,
https://raw.github.com/papyri/sosol/master/data/templates/apis_identifier.xml.erb, 2851,
https://raw.github.com/papyri/sosol/master/data/templates/epi_trans_cts_identifier.xml.erb, 1640,
https://raw.github.com/gabriel-weaver/xutools/master/data/test/tei_xml/section.tei.v1.xml, 2763,
https://raw.github.com/gabriel-weaver/xutools/master/data/test/tei_xml/section.tei.v2.xml, 2763,
https://raw.github.com/gabriel-weaver/xutools/master/data/test/tei_xml/section.tei.v3.xml, 2349,
https://raw.github.com/supermario84/Parser/master/src/main/resources/file9.xml, 4738,
https://raw.github.com/supermario84/Parser/master/src/main/resources/file3.xml, 273136,
https://raw.github.com/supermario84/Parser/master/src/main/resources/file.xml, 2140906,
https://raw.github.com/MichaelBroschinsky/Templates/master/TEI/Book.tei-full.xml, 278,
https://raw.github.com/mangalam-research/salve/master/test/tei/to_parse.xml, 325,
https://github.com/mromanello/raw/Digital-Editions/master/athenaeus/deipnosophistae/TEI_XML/athenaeus_deipnosophistae.xml, 226700,
https://raw.github.com/mikekestemont/Hadewijch/master/Letters_MSA.xml, 1113030,
https://raw.github.com/dougreside/World-TEI-repository/master/MusicalOfTheMonth/WizardOfOz1903.xml, 192916,
https://raw.github.com/dougreside/World-TEI-repository/master/MusicalOfTheMonth/BlackCrook.xml, 122782,
https://raw.github.com/BlueM/TEIShredder/master/test/Sample-1.xml, 4350,
https://raw.github.com/paregorios/Zotero-RDF-to-TEI-XML/master/data/papyri-info-4716.xml, 1853,
https://raw.github.com/paregorios/Zotero-RDF-to-TEI-XML/master/output-tei.xml, 446277,
https://raw.github.com/sebastianrahtz/tei-emacs/master/doc/emacstut/emacstut.xml, 35554,
https://raw.github.com/kermitt2/grobid/master/grobid-trainer/resources/dataset/affiliation-address/corpus/0803686a.affiliation.tei.xml, 1895,
http://docsouth.unc.edu/southlit/poe/poe.xml, 575868,
http://ota.oucs.ox.ac.uk/text/5730.xml, ,
http://ota.oucs.ox.ac.uk/text/3001.xml, ,
http://projects.oucs.ox.ac.uk/?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/index.xml?ID=samples&style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-1.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-2.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-3.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-4.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-5.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-6.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-7.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-8.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/TEIISO/Test2009-9.xml?style=raw, ,
http://projects.oucs.ox.ac.uk/ENRICH/index.xml?style=raw, ,
http://tei.oucs.ox.ac.uk/Talks/?style=raw, ,
http://sudamih.oucs.ox.ac.uk/databases_workshop.xml?style=raw, ,
http://sudamih.oucs.ox.ac.uk/training_workshop.xml?style=raw, ,
http://sudamih.oucs.ox.ac.uk/documents.xml?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/background.xml?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/documents.xml?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/methodology.xml?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/objectives.xml?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/contact.xml?style=raw, ,
http://eidcsr.oucs.ox.ac.uk/team.xml?style=raw, ,
http://sourceforge.net/p/freedict/code/HEAD/tree/trunk/deu-eng/deu-eng.tei?format=raw, ,
http://sourceforge.net/p/freedict/code/HEAD/tree/trunk/bre-fra/bre-fra.tei?format=raw, ,
http://sourceforge.net/p/freedict/code/HEAD/tree/trunk/fra-bre/fra-bre.tei?format=raw, ,
http://sourceforge.net/p/freedict/code/HEAD/tree/trunk/nld-eng/nld-eng.tei?format=raw, ,
http://buddhistinformatics.ddbc.edu.tw/BZA/getsource.xql?src=bza001eng.xml, ,
http://buddhistinformatics.ddbc.edu.tw/BZA/getsource.xql?src=bza022eng.xml, ,
http://buddhistinformatics.ddbc.edu.tw/BZA/getsource.xql?src=bza003eng.xml, ,
http://irt.kcl.ac.uk/irt2009/IRT001.xml, 9145,
http://irt.kcl.ac.uk/irt2009/IRT002.xml, 9838,
